,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
3164,turvul,Turkey Vulture,Cathartes aura,L32505896,"Pacific Ridge Trailhead, Newport Beach US-CA 33.60367, -117.80385",2024-05-27 09:50,7.0,33.603668,-117.803845,True,False,True,S177868034
3165,turvul,Turkey Vulture,Cathartes aura,L1793192,Mt. Diablo SP--summit,2024-05-27 09:50,2.0,37.8816544,-121.913844,True,False,False,S177875765
3166,turvul,Turkey Vulture,Cathartes aura,L17557099,Valle Vista,2024-05-27 09:48,1.0,37.820838,-122.135832,True,False,True,S177628222
3167,turvul,Turkey Vulture,Cathartes aura,L698042,Fort Hunter Liggett (please use more specific hotspot if you can),2024-05-27 09:45,6.0,35.9794486,-121.2579918,True,False,False,S177601363
3168,turvul,Turkey Vulture,Cathartes aura,L152135,Descanso Gardens,2024-05-27 09:43,3.0,34.20164,-118.21229,True,False,False,S177645593
3169,turvul,Turkey Vulture,Cathartes aura,L1839791,Davis St. dump,2024-05-27 09:43,4.0,37.7129367,-122.1934357,True,False,False,S177707193
3170,turvul,Turkey Vulture,Cathartes aura,L1169050,Sycamore Canyon County Preserve--Hwy 67 entrance,2024-05-27 09:37,1.0,32.9423643,-116.9672513,True,False,False,S177620291
3171,turvul,Turkey Vulture,Cathartes aura,L878486,Plumas Eureka SP,2024-05-27 09:37,2.0,39.7520733,-120.7006073,True,False,False,S177625165
3172,turvul,Turkey Vulture,Cathartes aura,L32476513,"10058 Alma Bridge Rd, Los Gatos US-CA 37.19289, -121.98629",2024-05-27 09:36,3.0,37.192888,-121.986295,True,False,True,S177736444
3173,turvul,Turkey Vulture,Cathartes aura,L190266,Ryer Island,2024-05-27 09:35,16.0,38.241146,-121.63202,True,False,False,S177672041
3174,turvul,Turkey Vulture,Cathartes aura,L11836904,"7 Sonrisa, Irvine US-CA 33.71968, -117.75152",2024-05-27 09:35,1.0,33.719675,-117.751524,True,False,True,S177635666
3175,turvul,Turkey Vulture,Cathartes aura,L2137709,American River Parkway--Estates Dr.,2024-05-27 09:31,1.0,38.5700622,-121.3668895,True,False,False,S177618488
3176,turvul,Turkey Vulture,Cathartes aura,L14567452,Santa Rosa Plateau--Sylvan Meadows Loop,2024-05-27 09:29,1.0,33.5325081,-117.287183,True,False,False,S177697551
3177,turvul,Turkey Vulture,Cathartes aura,L7428379,Anza-Borrego Desert SP--Old Vallecito Ranch,2024-05-27 09:29,4.0,32.9739206,-116.363487,True,False,False,S177914824
3178,turvul,Turkey Vulture,Cathartes aura,L594212,Cosumnes River Preserve--Tall Forest (limited access),2024-05-27 09:28,3.0,38.2611314,-121.4084959,True,False,False,S177664969
3179,turvul,Turkey Vulture,Cathartes aura,L692360,Angeles NF--Haines Canyon Debris Basin,2024-05-27 09:28,3.0,34.2608343,-118.2774353,True,False,False,S177613255
3180,turvul,Turkey Vulture,Cathartes aura,L13826308,"Lake Los Carneros Park, Goleta US-CA 34.44028, -119.84759",2024-05-27 09:27,1.0,34.440281,-119.847585,True,False,True,S177812471
3181,turvul,Turkey Vulture,Cathartes aura,L6927945,Cloverleaf Access Point,2024-05-27 09:22,6.0,34.165831,-118.009835,True,False,True,S177649665
3182,turvul,Turkey Vulture,Cathartes aura,L949309,San Antonio Valley Rd.,2024-05-27 09:22,2.0,37.3588331,-121.4816666,True,False,False,S177609657
3183,turvul,Turkey Vulture,Cathartes aura,L5864601,Tocaloma,2024-05-27 09:18,1.0,38.0499284,-122.7594066,True,False,False,S177616228
3184,turvul,Turkey Vulture,Cathartes aura,L966711,Bayshore Bikeway--13th Street (Ponds 22/20),2024-05-27 09:16,1.0,32.5880078,-117.1059448,True,False,False,S177677153
3185,turvul,Turkey Vulture,Cathartes aura,L19307653,Leavitt Meadows trail,2024-05-27 09:15,,38.3341708,-119.5518869,True,False,True,S177705367
3186,turvul,Turkey Vulture,Cathartes aura,L4149719,Putah Creek--fishing access #5,2024-05-27 09:15,12.0,38.5070721,-122.0428276,True,False,False,S177871251
3187,turvul,Turkey Vulture,Cathartes aura,L2878044,King Ridge Rd.,2024-05-27 09:13,3.0,38.5949197,-123.15588,True,False,False,S177630252
3188,turvul,Turkey Vulture,Cathartes aura,L6318544,Lakeshore East Campground vicinity,2024-05-27 09:12,3.0,40.8773802,-122.3884662,True,False,False,S177605625
3189,turvul,Turkey Vulture,Cathartes aura,L32684809,Sweetbrier Avenue,2024-05-27 09:09,6.0,41.122916,-122.324775,True,False,True,S177595374
3190,turvul,Turkey Vulture,Cathartes aura,L6512567,Boulder Ridge Park,2024-05-27 09:08,1.0,38.8385711,-121.2308264,True,False,False,S177646473
3191,turvul,Turkey Vulture,Cathartes aura,L17043172,Los Vaqueros Reservoir--Kellogg Creek Staging Area,2024-05-27 09:06,3.0,37.8476767,-121.7010124,True,False,False,S177632162
3192,turvul,Turkey Vulture,Cathartes aura,L280989,Swanton Rd.--south,2024-05-27 09:06,4.0,37.0290065,-122.2165543,True,False,False,S177687672
3193,turvul,Turkey Vulture,Cathartes aura,L14199307,SF City walk,2024-05-27 09:04,1.0,37.7479595,-122.4687796,True,False,True,S177671203
3194,turvul,Turkey Vulture,Cathartes aura,L1298309,San Luis NWR--Wetland Trail and headquarters area,2024-05-27 09:04,2.0,37.1752848,-120.8011047,True,False,False,S177661249
3195,turvul,Turkey Vulture,Cathartes aura,L3339202,Fort Bragg Coastal Trail-North,2024-05-27 09:03,5.0,39.4483727,-123.8139009,True,False,False,S177863500
3196,turvul,Turkey Vulture,Cathartes aura,L28134078,Griffith Park--Mineral Wells Trail,2024-05-27 09:02,2.0,34.1406496,-118.2891666,True,False,False,S177607037
3197,turvul,Turkey Vulture,Cathartes aura,L7726510,Portal Park,2024-05-27 09:00,2.0,37.326436,-122.019949,True,False,False,S177699768
3198,turvul,Turkey Vulture,Cathartes aura,L861475,American River Parkway--Sutter's Landing Park,2024-05-27 09:00,1.0,38.5867195,-121.4592648,True,False,False,S177615523
3199,turvul,Turkey Vulture,Cathartes aura,L32444959,"Auto selected 41.04968, -120.52617",2024-05-27 09:00,8.0,41.049679,-120.526172,True,False,True,S177603518
3200,turvul,Turkey Vulture,Cathartes aura,L19790335,Jedediah Smith Redwoods SP--Grove of Titans,2024-05-27 08:59,1.0,41.772649,-124.099996,True,False,False,S177615687
3201,turvul,Turkey Vulture,Cathartes aura,L32440794,"US-101 N, San Miguel",2024-05-27 08:59,1.0,35.773708,-120.709763,True,False,True,S177586747
3202,turvul,Turkey Vulture,Cathartes aura,L3737072,River West Open Space Area (FRE Co.),2024-05-27 08:58,7.0,36.8598108,-119.8014665,True,False,False,S177648092
3203,turvul,Turkey Vulture,Cathartes aura,L130597,Babel Slough ,2024-05-27 08:55,1.0,38.4795151,-121.5519791,True,False,False,S178659000
3204,turvul,Turkey Vulture,Cathartes aura,L15812955,"30794–30944 S River Rd, Clarksburg US-CA (38.4870,-121.5536)",2024-05-27 08:55,1.0,38.486981,-121.553594,True,False,True,S178664954
3205,turvul,Turkey Vulture,Cathartes aura,L8333446,Northstar Resort,2024-05-27 08:52,2.0,39.2742937,-120.1218222,True,False,False,S180507450
3206,turvul,Turkey Vulture,Cathartes aura,L4985100,pond along Chileno Valley Rd.,2024-05-27 08:51,5.0,38.2398655,-122.8110552,True,False,True,S177619128
3207,turvul,Turkey Vulture,Cathartes aura,L5531152,Ventura--downtown,2024-05-27 08:51,2.0,34.2807748,-119.2943356,True,False,False,S177601038
3208,turvul,Turkey Vulture,Cathartes aura,L8659900,Hill Rd,2024-05-27 08:47,5.0,37.1434125,-121.6199926,True,False,True,S177600599
3209,turvul,Turkey Vulture,Cathartes aura,L15827878,Loma Prieta--Upper Mt. Madonna Rd. (SCL Co.),2024-05-27 08:44,1.0,37.0966011,-121.8453213,True,False,False,S177694458
3210,turvul,Turkey Vulture,Cathartes aura,L2930584,Rancho Corral de Tierra--Moss Beach area,2024-05-27 08:39,2.0,37.5288638,-122.5005358,True,False,False,S177633981
3211,turvul,Turkey Vulture,Cathartes aura,L32443912,"Edgewood Trail, Redwood City US-CA 37.46696, -122.29239",2024-05-27 08:39,2.0,37.466959,-122.292389,True,False,True,S177599286
3212,turvul,Turkey Vulture,Cathartes aura,L152133,Los Padres NF--Mt. Pinos (VEN),2024-05-27 08:37,1.0,34.8124317,-119.1463672,True,False,False,S177737429
3213,turvul,Turkey Vulture,Cathartes aura,L32448398,"Frank G. Bonelli Regional Park, San Dimas US-CA 34.08181, -117.79938",2024-05-27 08:37,1.0,34.081805,-117.79938,True,False,True,S177617308
3214,turvul,Turkey Vulture,Cathartes aura,L737599,Horse/Grouse Mtn. area (general),2024-05-27 08:33,3.0,40.8471253,-123.7257957,True,False,False,S177710152
3215,turvul,Turkey Vulture,Cathartes aura,L4262079,Glory Hole Recreation Area,2024-05-27 08:30,7.0,38.0062064,-120.5447388,True,False,False,S177585156
3216,turvul,Turkey Vulture,Cathartes aura,L451792,North Area Drainage Pond,2024-05-27 08:30,1.0,38.5713205,-121.7486858,True,False,False,S177586380
3217,turvul,Turkey Vulture,Cathartes aura,L608908,Fort Ross SHP,2024-05-27 08:26,1.0,38.5160045,-123.2451653,True,False,False,S179881203
3218,turvul,Turkey Vulture,Cathartes aura,L997003,"Coyote Point County Park--yacht club, harbor and freshwater marsh",2024-05-27 08:24,4.0,37.5886459,-122.3152274,True,False,False,S177612357
3219,turvul,Turkey Vulture,Cathartes aura,L32472735,"93619, Clovis US-CA 36.92934, -119.46030",2024-05-27 08:19,2.0,36.929339,-119.460305,True,False,True,S177719691
3220,turvul,Turkey Vulture,Cathartes aura,L557941,Monticello Dam (SOL Co.),2024-05-27 08:15,5.0,38.5126465,-122.1031666,True,False,False,S177616680
3221,turvul,Turkey Vulture,Cathartes aura,L4897225,"Kelly Yard, West End Rd",2024-05-27 08:12,3.0,40.8772751,-124.0142307,True,False,True,S177582021
3222,turvul,Turkey Vulture,Cathartes aura,L1136950,American Valley--Quincy Junction Rd. at Bell Ln.,2024-05-27 08:07,1.0,39.9530597,-120.9161496,True,False,False,S178123178
3223,turvul,Turkey Vulture,Cathartes aura,L32448418,Witcher Canyon Road,2024-05-27 08:06,2.0,37.522694,-118.643804,True,False,True,S177617382
3224,turvul,Turkey Vulture,Cathartes aura,L434131,Martis Creek Lake Campground,2024-05-27 08:03,2.0,39.3215832,-120.1221728,True,False,False,S178665506
3225,turvul,Turkey Vulture,Cathartes aura,L4891364,Tuttletown Recreation Area,2024-05-27 08:03,3.0,37.9847085,-120.5092538,True,False,False,S177605864
3226,turvul,Turkey Vulture,Cathartes aura,L469337,Santiago Oaks Regional Park,2024-05-27 08:03,1.0,33.8223693,-117.7705407,True,False,False,S177620503
3227,turvul,Turkey Vulture,Cathartes aura,L884655,Sunol Regional Wilderness--Maguire Peaks,2024-05-27 08:00,10.0,37.5438966,-121.8332688,True,False,False,S177725403
3228,turvul,Turkey Vulture,Cathartes aura,L3728717,Eel River--Worswick gravel bar,2024-05-27 07:57,6.0,40.6101342,-124.1981649,True,False,False,S177835447
3229,turvul,Turkey Vulture,Cathartes aura,L715898,Whelan Lake Bird Sanctuary (permission required),2024-05-27 07:53,1.0,33.2424922,-117.3364091,True,False,False,S177724927
3230,turvul,Turkey Vulture,Cathartes aura,L6680579,Owen's River Ranch,2024-05-27 07:52,3.0,37.7487123,-118.9220935,True,False,False,S177585407
3231,turvul,Turkey Vulture,Cathartes aura,L2140411,Placerita Canyon Nature Center,2024-05-27 07:42,1.0,34.3770694,-118.4681726,True,False,False,S177872332
3232,turvul,Turkey Vulture,Cathartes aura,L11683028,Marlin Pound Neighborhood Park and wetlands,2024-05-27 07:22,1.0,37.7169206,-121.7451309,True,False,False,S177581339
3233,turvul,Turkey Vulture,Cathartes aura,L30572695,Carrizo Marsh (IMP Co.),2024-05-27 07:18,12.0,32.8748586,-116.0990264,True,False,False,S177654100
3234,turvul,Turkey Vulture,Cathartes aura,L32304518,"2265 Stenner Creek Ranch Rd, San Luis Obispo US-CA 35.32549, -120.66183",2024-05-27 07:05,1.0,35.325487,-120.661828,True,False,True,S177627089
3235,turvul,Turkey Vulture,Cathartes aura,L2136276,Hudson Ranch Road,2024-05-27 06:50,1.0,34.8982164,-119.3659278,True,False,False,S177737393
3236,turvul,Turkey Vulture,Cathartes aura,L736344,"Happy Camp, Chambers Ranch",2024-05-27 06:50,4.0,41.7786728,-123.3994675,True,False,True,S178098925
3237,turvul,Turkey Vulture,Cathartes aura,L454384,McLaren Park,2024-05-27 06:35,1.0,37.7207629,-122.418251,True,False,False,S177656517
3238,turvul,Turkey Vulture,Cathartes aura,L28573512,Stadium Park,2024-05-27 06:24,1.0,35.491244,-120.663245,True,False,True,S177576512
3239,turvul,Turkey Vulture,Cathartes aura,L23665553,MCAS Camp Pendleton,2024-05-27 06:16,1.0,33.299282,-117.361182,True,False,True,S178465248
3240,turvul,Turkey Vulture,Cathartes aura,L3604626,Shaver Lake--Nevins Peninsula,2024-05-27 05:33,8.0,37.106223,-119.299262,True,False,False,S177664208
3241,turvul,Turkey Vulture,Cathartes aura,L1178230,Fresno_SQ12,2024-05-27 05:26,1.0,36.78473,-118.88202,True,False,True,S178630922
3242,turvul,Turkey Vulture,Cathartes aura,L4356373,Carrizo Marsh (San Diego Co.),2024-05-27 05:25,37.0,32.8792954,-116.10945,True,False,False,S177914719
3243,turvul,Turkey Vulture,Cathartes aura,L32469309,"14916 California 79, Julian, California, US (32.985, -116.582)",2024-05-27 03:00,3.0,32.98505,-116.5817535,True,False,True,S177703984
3244,turvul,Turkey Vulture,Cathartes aura,L32416858,Garcia River,2024-05-26 22:28,1.0,38.85561,-123.563588,True,False,True,S177480516
3245,turvul,Turkey Vulture,Cathartes aura,L3166101,Lake Cascade,2024-05-26 19:58,1.0,37.8920295,-122.1855164,True,False,False,S177469972
3246,turvul,Turkey Vulture,Cathartes aura,L32414877,"Sacramento River, Isleton US-CA 38.17752, -121.66394",2024-05-26 19:56,5.0,38.177516,-121.663941,True,False,True,S177471541
3247,turvul,Turkey Vulture,Cathartes aura,L4532516,Last Chance Creek Campground Rd.,2024-05-26 19:46,2.0,40.327595,-121.1979532,True,False,False,S177741575
3248,turvul,Turkey Vulture,Cathartes aura,L2836557,Cheseboro Meadow,2024-05-26 19:45,1.0,34.1480674,-118.7356451,True,False,False,S177703677
3249,turvul,Turkey Vulture,Cathartes aura,L10940999,"Piedmont Road, Milpitas",2024-05-26 19:45,2.0,37.4261553,-121.8626882,True,False,True,S177470278
3250,turvul,Turkey Vulture,Cathartes aura,L22449866,Danville,2024-05-26 19:10,1.0,37.827309,-122.010434,True,False,True,S177469305
3251,turvul,Turkey Vulture,Cathartes aura,L25624826,Rancho Tularosa,2024-05-26 19:00,2.0,34.667072,-120.369732,True,False,True,S177463545
3252,turvul,Turkey Vulture,Cathartes aura,L32415132,South Fork American River at Hwy 50,2024-05-26 18:49,1.0,38.770211,-120.448067,True,False,True,S177472558
3253,turvul,Turkey Vulture,Cathartes aura,L24096778,Rasmussen Park,2024-05-26 18:44,1.0,38.689433,-120.97125,True,False,True,S177470976
3254,turvul,Turkey Vulture,Cathartes aura,L390597,Clear Lake SP,2024-05-26 18:35,6.0,39.0123815,-122.8089523,True,False,False,S177478897
3255,turvul,Turkey Vulture,Cathartes aura,L32427711,Death Valley NP--Echo Canyon,2024-05-26 18:27,1.0,36.4848004,-116.742274,True,False,True,S177526659
3256,turvul,Turkey Vulture,Cathartes aura,L20286831,Afton Rd.,2024-05-26 18:22,2.0,39.4208139,-121.8012917,True,False,False,S177472365
3257,turvul,Turkey Vulture,Cathartes aura,L1082262,Hernandez Reservoir,2024-05-26 18:16,1.0,36.3736816,-120.8174229,True,False,False,S177707714
3258,turvul,Turkey Vulture,Cathartes aura,L11922495,La Colina Park,2024-05-26 18:08,12.0,37.2337624,-121.8122756,True,False,True,S177465391
3259,turvul,Turkey Vulture,Cathartes aura,L109334,Volcan Mountains Wilderness Preserve,2024-05-26 18:02,6.0,33.1141899,-116.5834808,True,False,False,S177478038
3260,turvul,Turkey Vulture,Cathartes aura,L19617264,San Paulo Park,2024-05-26 18:00,2.0,33.6803272,-117.818327,True,False,False,S177463069
3261,turvul,Turkey Vulture,Cathartes aura,L32413255,"25447 Lake Wohlford Road, Escondido, California, US (33.174, -117.001)",2024-05-26 17:59,2.0,33.1735995,-117.0011127,True,False,True,S177465329
3262,turvul,Turkey Vulture,Cathartes aura,L800183,Mendocino Headlands SP--monument,2024-05-26 17:54,3.0,39.3048155,-123.8095236,True,False,False,S177660137
3263,turvul,Turkey Vulture,Cathartes aura,L31546932,"2165 Higgins Canyon Rd, Half Moon Bay US-CA 37.44146, -122.39872",2024-05-26 17:46,6.0,37.441457,-122.398721,True,False,True,S177859696
3264,turvul,Turkey Vulture,Cathartes aura,L1066945,Benicia SRA--Dillon Pt.,2024-05-26 17:45,1.0,38.060602,-122.1936895,True,False,False,S177456139
3265,turvul,Turkey Vulture,Cathartes aura,L1487756,Mines Rd.--MP 19.76,2024-05-26 17:43,1.0,37.5009412,-121.5387943,True,False,False,S177704351
3266,turvul,Turkey Vulture,Cathartes aura,L8033232,Sweetwater Campground,2024-05-26 17:40,1.0,37.8240284,-120.0044501,True,False,False,S177798699
3267,turvul,Turkey Vulture,Cathartes aura,L4231564,Napa River,2024-05-26 17:39,2.0,38.2818773,-122.2854602,True,False,False,S177457537
3268,turvul,Turkey Vulture,Cathartes aura,L12879796,Inwood Valley,2024-05-26 17:35,4.0,40.516902,-121.962561,True,False,True,S177472693
3269,turvul,Turkey Vulture,Cathartes aura,L32264511,Woody,2024-05-26 17:35,5.0,38.537107,-122.833571,True,False,True,S177457852
3270,turvul,Turkey Vulture,Cathartes aura,L32475931,"4041–4237 Sprowel Creek Rd, Garberville US-CA 40.06237, -123.83158",2024-05-26 17:34,1.0,40.062366,-123.831584,True,False,True,S177733921
3271,turvul,Turkey Vulture,Cathartes aura,L32415346,"1062 E Lamonette St, Claremont US-CA 34.13403, -117.69414",2024-05-26 17:24,1.0,34.134026,-117.694141,True,False,True,S177474007
3272,turvul,Turkey Vulture,Cathartes aura,L29444408,Butcher Park,2024-05-26 17:18,1.0,37.2603938,-121.916119,True,False,True,S177451497
3273,turvul,Turkey Vulture,Cathartes aura,L26754523,"3820 Bloomfield Rd, Sebastopol US-CA 38.34081, -122.82971",2024-05-26 17:08,4.0,38.340806,-122.829711,True,False,True,S178130947
3274,turvul,Turkey Vulture,Cathartes aura,L24507701,"14 Dundee Ct, San Ramon US-CA 37.75598, -121.95321",2024-05-26 16:58,1.0,37.755982,-121.953212,True,False,True,S177466896
3275,turvul,Turkey Vulture,Cathartes aura,L32420341,Vineyard Drive--Lopai Cellars (Private),2024-05-26 16:47,8.0,35.569834,-120.78408,True,False,True,S177493571
3276,turvul,Turkey Vulture,Cathartes aura,L2504702,Nevada County Fairgounds,2024-05-26 16:47,1.0,39.2041527,-121.081785,True,False,False,S177449008
3277,turvul,Turkey Vulture,Cathartes aura,L27550140,"Skyline Drive Trail, Corona US-CA 33.84131, -117.59818",2024-05-26 16:46,2.0,33.841312,-117.598179,True,False,True,S177455468
3278,turvul,Turkey Vulture,Cathartes aura,L32475917,"4867–5065 Old Briceland Rd, Redway US-CA 40.10510, -123.86282",2024-05-26 16:45,3.0,40.105104,-123.862819,True,False,True,S177733873
3279,turvul,Turkey Vulture,Cathartes aura,L469761,Lake Natoma,2024-05-26 16:39,2.0,38.6453586,-121.1956468,True,False,False,S180259112
3280,turvul,Turkey Vulture,Cathartes aura,L495600,Edwards Field,2024-05-26 16:39,3.0,36.6084142,-118.0677724,True,False,False,S177451367
3281,turvul,Turkey Vulture,Cathartes aura,L32413660,"Joaquin Canyon Road, San Miguel, California, US (35.942, -120.424)",2024-05-26 16:30,6.0,35.9424453,-120.4240132,True,False,True,S177466921
3282,turvul,Turkey Vulture,Cathartes aura,L3159820,Topanga SP--Los Liones Trail,2024-05-26 16:28,1.0,34.0507482,-118.561905,True,False,False,S177481345
3283,turvul,Turkey Vulture,Cathartes aura,L14953705,North Spit--Samoa Dunes & Wetlands,2024-05-26 16:26,2.0,40.823742,-124.181641,True,False,False,S177835517
3284,turvul,Turkey Vulture,Cathartes aura,L17073565,HWY 25 north of Lewis Creek,2024-05-26 16:24,1.0,36.3138232,-120.9288677,True,False,True,S177705440
3285,turvul,Turkey Vulture,Cathartes aura,L2335776,Sandia Creek Drive,2024-05-26 16:21,1.0,33.4278956,-117.2485399,True,False,False,S177434813
3286,turvul,Turkey Vulture,Cathartes aura,L1466686,166 Castle Peak,2024-05-26 16:21,1.0,38.2397465,-119.2212733,True,False,True,S177444968
3287,turvul,Turkey Vulture,Cathartes aura,L11858220,"San Ramon Golf Club, San Ramon US-CA (37.7327,-121.9323)",2024-05-26 16:20,2.0,37.732732,-121.932336,True,False,True,S177433999
3288,turvul,Turkey Vulture,Cathartes aura,L7645967,Eucalyptus Rd. Petaluma US-CA,2024-05-26 16:11,1.0,38.25269,-122.705726,True,False,True,S177431333
3289,turvul,Turkey Vulture,Cathartes aura,L668805,Anza-Borrego Desert SP--Visitor Center,2024-05-26 16:11,4.0,33.257811,-116.4061224,True,False,False,S177643112
3290,turvul,Turkey Vulture,Cathartes aura,L1406955,Sierra Valley--Sattley area,2024-05-26 16:09,1.0,39.6156337,-120.4255379,True,False,False,S177466010
3291,turvul,Turkey Vulture,Cathartes aura,L1053539,Pinnacles NP--Rim & South High Peaks Trail,2024-05-26 15:48,23.0,36.477171,-121.1872673,True,False,False,S177479815
3292,turvul,Turkey Vulture,Cathartes aura,L8813538,Aniso Trail from Refugio SB to closure,2024-05-26 15:47,2.0,34.4616152,-120.0585404,True,False,False,S177429806
3293,turvul,Turkey Vulture,Cathartes aura,L1164789,Pine Flat Rd.--upper,2024-05-26 15:45,20.0,38.7368624,-122.7633011,True,False,False,S177479085
3294,turvul,Turkey Vulture,Cathartes aura,L444756,Afton Canyon,2024-05-26 15:30,4.0,35.0371473,-116.3848901,True,False,False,S177465146
3295,turvul,Turkey Vulture,Cathartes aura,L767626,Fort Bidwell,2024-05-26 15:30,3.0,41.8613792,-120.1567841,True,False,False,S177700747
3296,turvul,Turkey Vulture,Cathartes aura,L2311484,Lake Tolowa Mouth,2024-05-26 15:30,1.0,41.8298092,-124.2246437,True,False,False,S177695141
3297,turvul,Turkey Vulture,Cathartes aura,L6652199,"Point Reyes National Seashore, Bear Valley",2024-05-26 15:26,3.0,38.039216,-122.799572,True,False,True,S177478186
3298,turvul,Turkey Vulture,Cathartes aura,L32416431,I-80 in Napa County,2024-05-26 15:25,1.0,38.1633534,-122.2085411,True,False,True,S177478777
3299,turvul,Turkey Vulture,Cathartes aura,L32407810,"Olompali State Historic Park, Novato US-CA 38.15157, -122.57187",2024-05-26 15:19,8.0,38.151572,-122.571869,True,False,True,S177441040
3300,turvul,Turkey Vulture,Cathartes aura,L460158,Olema Marsh,2024-05-26 15:14,3.0,38.0598679,-122.8097677,True,False,False,S177451647
3301,turvul,Turkey Vulture,Cathartes aura,L9027758,Kern Water Bank A,2024-05-26 15:05,2.0,35.311274,-119.305496,True,False,False,S177423397
3302,turvul,Turkey Vulture,Cathartes aura,L230931,Huntington Botanical Gardens,2024-05-26 14:54,1.0,34.1288701,-118.114462,True,False,False,S177449997
3303,turvul,Turkey Vulture,Cathartes aura,L626692,Lake Mendocino--boat launch and dam,2024-05-26 14:50,13.0,39.2039255,-123.1836891,True,False,False,S177444233
3304,turvul,Turkey Vulture,Cathartes aura,L32451064,"Lake Oroville floating campsite, Butte Co, CA, USA",2024-05-26 14:45,3.0,39.5674631,-121.3995151,True,False,True,S177628213
3305,turvul,Turkey Vulture,Cathartes aura,L2176031,Sibley Volcanic Regional Preserve--Round Top Loop Trail,2024-05-26 14:37,2.0,37.8491375,-122.1947908,True,False,False,S177433151
3306,turvul,Turkey Vulture,Cathartes aura,L1067752,Little Dalton Canyon,2024-05-26 14:30,,34.1720446,-117.8388405,True,False,False,S177476420
3307,turvul,Turkey Vulture,Cathartes aura,L32410614,Campus Point,2024-05-26 14:30,1.0,34.407423,-119.84362,True,False,True,S177457107
3308,turvul,Turkey Vulture,Cathartes aura,L32396270,American River Trail,2024-05-26 14:19,3.0,38.821175,-120.957944,True,False,True,S177436262
3309,turvul,Turkey Vulture,Cathartes aura,L6584660,Wildcat Canyon Regional Park--Conlan Trail,2024-05-26 14:15,8.0,37.9284508,-122.2759652,True,False,False,S177687084
3310,turvul,Turkey Vulture,Cathartes aura,L717281,Maddalena Ranch,2024-05-26 14:01,1.0,39.7905996,-120.3437233,True,False,False,S177743795
3311,turvul,Turkey Vulture,Cathartes aura,L433995,Mill Creek Falls Campground,2024-05-26 13:57,5.0,41.2755488,-120.2922249,True,False,False,S177476142
3312,turvul,Turkey Vulture,Cathartes aura,L351476,Pajaro River--Thurwachter-McGowan bridge vicinity (MTY Co.),2024-05-26 13:54,4.0,36.8774579,-121.793704,True,False,False,S177462660
3313,turvul,Turkey Vulture,Cathartes aura,L2327595,Topaz Lake--south shore (CA),2024-05-26 13:53,7.0,38.6546838,-119.5285034,True,False,False,S177403299
3314,turvul,Turkey Vulture,Cathartes aura,L14749084,Airport Loop,2024-05-26 13:50,2.0,39.2556884,-123.7456133,True,False,True,S177446349
3315,turvul,Turkey Vulture,Cathartes aura,L509089,Corralitos Lagoon and Scott County Park,2024-05-26 13:50,2.0,36.9681181,-121.8169427,True,False,False,S177414838
3316,turvul,Turkey Vulture,Cathartes aura,L601787,Miramontes Point Coastal Access Trail,2024-05-26 13:49,1.0,37.433751,-122.4425277,True,False,False,S177429979
3317,turvul,Turkey Vulture,Cathartes aura,L247561,"Ballona Creek--mouth, jetties, and breakwater",2024-05-26 13:46,1.0,33.9638739,-118.4563213,True,False,False,S177480711
3318,turvul,Turkey Vulture,Cathartes aura,L1333106,Old Creek--Cayucos,2024-05-26 13:46,1.0,35.4343095,-120.8875608,True,False,False,S177398870
3319,turvul,Turkey Vulture,Cathartes aura,L32475778,"China Hole, Henry Coe State Park",2024-05-26 13:45,2.0,37.172748,-121.495237,True,False,True,S177733286
3320,turvul,Turkey Vulture,Cathartes aura,L17828105,"Goodyear Rd. at Pierce Lane and north, Benicia",2024-05-26 13:37,4.0,38.1251938,-122.1059888,True,False,True,S177399010
3321,turvul,Turkey Vulture,Cathartes aura,L25196295,St. Columba's Episcopal Church,2024-05-26 13:36,1.0,38.100405,-122.857023,True,False,False,S177398293
3322,turvul,Turkey Vulture,Cathartes aura,L3562986,Yosemite View Lodge,2024-05-26 13:31,1.0,37.6781084,-119.7656402,True,False,False,S177392658
3323,turvul,Turkey Vulture,Cathartes aura,L412794,Carmel Valley Road (mp 38) to Arroyo Seco Road junction and Paloma/Piney Creek bridge,2024-05-26 13:29,1.0,36.2581096,-121.4257572,True,False,False,S177434067
3324,turvul,Turkey Vulture,Cathartes aura,L1626119,Pt. Reyes--Mt. Vision Rd. lower,2024-05-26 13:28,1.0,38.1027162,-122.9012595,True,False,False,S177735210
3325,turvul,Turkey Vulture,Cathartes aura,L7441751,Natomas Main Drainage Canal,2024-05-26 13:20,1.0,38.6079986,-121.5238667,True,False,False,S177420120
3326,turvul,Turkey Vulture,Cathartes aura,L578606,Honey Lake Wildlife Area--Fleming Unit,2024-05-26 13:19,4.0,40.3537678,-120.3021079,True,False,False,S177405861
3327,turvul,Turkey Vulture,Cathartes aura,L32396338,"Piru Canyon Road, Piru, California, US (34.459, -118.761)",2024-05-26 13:16,1.0,34.4593563,-118.7605156,True,False,True,S177392857
3328,turvul,Turkey Vulture,Cathartes aura,L385867,Salton Sea NWR--Unit 1 (no public access north of observation deck),2024-05-26 13:15,1.0,33.0826963,-115.7097244,True,False,False,S177641215
